sale_id,date,product_id,customer_id,quantity,unit_price,sales_amount
SALE20240926,2024-10-04,P06,C04,7,29.88,211.03
SALE20240927,2024-06-14,P06,C04,9,30.04,287.44
SALE20240928,2024-10-10,P02,C01,17,51.43,830.92
SALE20240929,2024-05-14,P05,C03,15,32.85,437.47
SALE20240930,2024-07-13,P06,C02,1,29.35,30.46
SALE20240931,2024-11-13,P02,C03,3,52.70,162.49
SALE20240932,2024-07-17,P02,C05,16,50.68,884.64
SALE20240933,2024-05-24,P03,C04,11,74.17,750.58
SALE20240934,2024-02-04,P01,C02,6,48.50,322.35
SALE20240935,2024-09-05,P02,C01,2,54.27,106.49
SALE20240936,2024-12-02,P04,C05,20,66.58,1419.96
SALE20240937,2024-07-06,P02,C05,3,54.71,142.16
SALE20240938,2024-12-01,P04,C01,15,65.25,1085.38
SALE20240939,2024-10-12,P06,C04,12,28.44,378.01
SALE20240940,2024-11-11,P03,C05,2,76.47,154.94
SALE20240941,2024-02-09,P02,C05,4,51.09,193.25
SALE20240942,2024-07-16,P02,C02,17,52.87,920.50
SALE20240943,2024-04-01,P05,C06,18,31.12,573.31
SALE20240944,2024-11-22,P05,C03,15,32.16,505.69
SALE20240945,2024-02-23,P02,C02,18,51.65,926.39
SALE20240946,2024-03-21,P05,C05,15,33.70,528.14
SALE20240947,2024-10-08,P03,C03,14,73.49,1090.74
SALE20240948,2024-06-14,P05,C02,19,32.00,621.22
SALE20240949,2024-10-08,P06,C03,12,29.59,389.96
SALE20240950,2024-07-22,P01,C06,2,50.47,109.64
SALE20240951,2024-09-22,P02,C03,1,51.04,50.40
SALE20240952,2024-06-10,P01,C06,9,50.05,487.62
SALE20240953,2024-10-19,P05,C02,4,31.93,117.62
SALE20240954,2024-03-11,P03,C03,19,72.20,1335.66
SALE20240955,2024-06-02,P01,C05,13,48.58,658.85
SALE20240956,2024-02-09,P06,C03,16,30.72,444.86
SALE20240957,2024-12-19,P06,C05,4,29.16,121.27
SALE20240958,2024-10-22,P04,C01,2,67.12,148.02
SALE20240959,2024-08-10,P04,C01,8,70.64,573.05
SALE20240960,2024-01-06,P06,C06,13,29.82,352.26
SALE20240961,2024-06-12,P05,C05,5,33.04,156.39
SALE20240962,2024-03-19,P01,C06,13,51.25,711.09
SALE20240963,2024-10-21,P05,C01,8,33.33,255.67
SALE20240964,2024-03-16,P02,C03,3,53.79,156.74
SALE20240965,2024-10-07,P04,C03,3,67.80,200.59
SALE20240966,2024-12-23,P02,C02,16,52.44,849.96
SALE20240967,2024-11-29,P05,C02,18,33.16,596.73
SALE20240968,2024-05-06,P02,C01,9,51.57,498.65
SALE20240969,2024-10-21,P01,C01,14,49.23,689.16
SALE20240970,2024-06-13,P03,C05,1,71.55,77.99
SALE20240971,2024-06-28,P05,C04,20,30.93,602.10
SALE20240972,2024-04-29,P02,C06,12,53.70,586.65
SALE20240973,2024-02-13,P01,C06,2,50.59,94.84
SALE20240974,2024-03-16,P03,C01,11,71.12,845.55
SALE20240975,2024-08-18,P04,C01,11,68.51,707.06
SALE20240976,2024-04-14,P05,C05,9,32.80,294.45
SALE20240977,2024-03-13,P06,C06,1,30.96,29.02
SALE20240978,2024-09-26,P01,C03,6,48.49,273.55
SALE20240979,2024-12-22,P05,C03,2,33.84,64.35
SALE20240980,2024-02-04,P04,C06,9,71.07,634.27
SALE20240981,2024-07-03,P01,C01,10,50.74,536.63
SALE20240982,2024-04-28,P04,C05,4,68.15,295.05
SALE20240983,2024-11-01,P05,C01,6,33.91,182.69
SALE20240984,2024-10-14,P06,C01,2,29.84,56.49
SALE20240985,2024-06-19,P04,C04,6,69.51,370.05
SALE20240986,2024-06-30,P06,C03,8,31.17,261.61
SALE20240987,2024-05-21,P01,C06,9,51.94,483.98
SALE20240988,2024-01-16,P05,C03,8,33.69,241.14
SALE20240989,2024-12-02,P02,C01,13,53.43,685.33
SALE20240990,2024-11-16,P06,C02,14,28.72,394.87
SALE20240991,2024-06-08,P05,C03,15,31.45,490.11
SALE20240992,2024-03-11,P05,C05,7,31.78,243.25
SALE20240993,2024-12-27,P05,C02,14,33.94,498.57
SALE20240994,2024-03-15,P06,C05,6,29.92,171.98
SALE20240995,2024-03-01,P02,C03,5,53.89,274.42
SALE20240996,2024-07-30,P04,C03,15,70.45,1074.04
SALE20240997,2024-11-22,P06,C03,5,28.58,157.05
SALE20240998,2024-04-04,P01,C05,20,50.33,953.18
SALE20240999,2024-04-28,P05,C02,8,31.94,268.91
SALE20241000,2024-12-18,P04,C02,17,68.04,1240.57
SALE20250001,2025-11-29,P03,C02,13,71.32,960.35
SALE20250002,2025-04-09,P02,C01,14,49.95,773.89
SALE20250003,2025-05-19,P04,C02,7,65.29,502.38
SALE20250004,2025-08-13,P05,C04,11,33.66,382.54
SALE20250005,2025-08-07,P04,C01,20,67.43,1429.25
SALE20250006,2025-06-10,P04,C05,19,68.42,1321.08
SALE20250007,2025-12-27,P01,C05,4,51.62,198.02
SALE20250008,2025-01-22,P02,C05,18,53.73,925.27
SALE20250009,2025-10-13,P04,C05,2,67.84,128.03
SALE20250010,2025-06-05,P03,C04,6,74.84,437.11
SALE20250011,2025-01-28,P06,C05,5,30.18,147.67
SALE20250012,2025-02-16,P06,C05,4,30.00,111.38
SALE20250013,2025-12-23,P05,C02,13,32.24,413.92
SALE20250014,2025-04-02,P04,C05,7,65.45,514.30
SALE20250015,2025-06-15,P06,C06,6,28.63,186.30
SALE20250016,2025-02-28,P06,C04,12,30.37,327.39
SALE20250017,2025-09-19,P05,C02,13,30.92,425.44
SALE20250018,2025-03-29,P03,C05,5,71.37,345.00
SALE20250019,2025-12-31,P01,C04,10,51.33,480.86
SALE20250020,2025-08-17,P03,C06,6,71.27,410.04
SALE20250021,2025-04-14,P01,C05,9,49.98,406.02
SALE20250022,2025-09-13,P05,C01,20,31.55,697.60
SALE20250023,2025-10-29,P06,C04,15,28.50,438.23
SALE20250024,2025-11-04,P01,C02,18,50.63,859.89
SALE20250025,2025-04-17,P01,C02,5,49.24,227.71
SALE20250026,2025-03-16,P01,C06,19,48.98,1014.02
SALE20250027,2025-02-14,P01,C01,14,48.30,768.97
SALE20250028,2025-05-26,P05,C06,20,32.60,657.37
SALE20250029,2025-08-22,P06,C05,12,28.54,387.81
SALE20250030,2025-06-03,P03,C03,13,75.91,1023.62
SALE20250031,2025-10-09,P01,C03,16,50.96,741.38
SALE20250032,2025-05-21,P03,C05,14,75.45,1041.11
SALE20250033,2025-11-10,P01,C01,19,50.63,993.45
SALE20250034,2025-02-14,P04,C06,20,71.57,1483.45
SALE20250035,2025-05-28,P04,C05,11,68.76,714.66
SALE20250036,2025-11-16,P03,C02,20,74.15,1498.54
SALE20250037,2025-11-20,P04,C04,6,66.43,440.92
SALE20250038,2025-05-29,P02,C01,4,53.16,190.01
SALE20250039,2025-03-02,P06,C02,20,29.49,654.38
SALE20250040,2025-06-20,P03,C05,7,71.79,467.37
SALE20250041,2025-05-25,P03,C01,10,74.37,710.44
SALE20250042,2025-01-04,P01,C06,11,51.11,532.44
SALE20250043,2025-11-12,P01,C02,7,49.18,338.07
SALE20250044,2025-12-11,P04,C04,2,68.12,140.48
SALE20250045,2025-11-18,P04,C05,11,70.39,745.11
SALE20250046,2025-01-29,P05,C03,19,31.80,643.30
SALE20250047,2025-10-02,P01,C02,19,51.49,985.05
SALE20250048,2025-07-01,P01,C02,9,49.19,480.57
SALE20250049,2025-07-12,P06,C05,6,29.42,181.03
SALE20250050,2025-11-01,P01,C03,11,48.85,572.97
SALE20250051,2025-02-14,P04,C02,12,71.33,811.12
SALE20250052,2025-04-21,P05,C03,6,33.32,179.32
SALE20250053,2025-04-14,P01,C04,17,49.90,769.09
SALE20250054,2025-09-14,P02,C02,11,53.72,626.43
SALE20250055,2025-09-26,P03,C03,5,71.03,389.94
SALE20250056,2025-09-22,P06,C02,7,29.63,217.60
SALE20250057,2025-09-25,P01,C01,10,50.93,543.13
SALE20250058,2025-11-01,P01,C03,15,48.01,808.22
SALE20250059,2025-12-04,P06,C03,1,29.19,30.21
SALE20250060,2025-04-18,P03,C02,7,74.24,495.89
SALE20250061,2025-08-14,P06,C01,9,29.08,248.97
SALE20250062,2025-01-08,P05,C05,17,32.54,507.00
SALE20250063,2025-10-09,P03,C03,5,76.25,402.80
SALE20250064,2025-10-21,P02,C02,3,54.56,151.56
SALE20250065,2025-10-04,P04,C01,5,71.00,309.10
SALE20250066,2025-01-26,P01,C04,2,49.45,91.70
SALE20250067,2025-12-27,P05,C05,15,31.79,497.31
SALE20250068,2025-04-12,P06,C06,18,31.01,490.36
SALE20250069,2025-08-27,P05,C02,3,33.76,103.28
SALE20250070,2025-08-28,P01,C04,10,51.04,518.34
SALE20250071,2025-08-27,P04,C02,8,70.95,507.09
SALE20250072,2025-05-13,P03,C04,6,75.22,461.73
SALE20250073,2025-06-16,P04,C04,1,65.61,62.32
SALE20250074,2025-09-03,P04,C02,10,68.96,719.07
SALE20250075,2025-03-07,P05,C01,13,33.36,447.95
SALE20250076,2025-06-16,P05,C06,3,32.51,102.88
SALE20250077,2025-07-25,P05,C04,8,32.56,265.47
SALE20250078,2025-09-04,P04,C01,11,69.57,706.94
SALE20250079,2025-08-09,P04,C05,11,66.45,757.44
SALE20250080,2025-12-06,P06,C01,19,28.60,603.32
SALE20250081,2025-11-02,P04,C03,18,67.88,1129.64
SALE20250082,2025-06-07,P04,C01,20,70.39,1258.19
SALE20250083,2025-07-14,P03,C04,2,76.35,135.88
SALE20250084,2025-10-25,P06,C01,5,29.61,153.54
SALE20250085,2025-05-30,P04,C05,19,66.24,1283.05
SALE20250086,2025-06-12,P03,C05,10,77.23,801.94
SALE20250087,2025-06-26,P01,C05,1,50.04,51.10
SALE20250088,2025-03-07,P03,C01,12,77.46,959.23
SALE20250089,2025-01-01,P06,C05,12,29.10,329.13
SALE20250090,2025-01-16,P02,C04,19,51.55,976.41
SALE20250091,2025-07-15,P04,C04,14,69.36,964.12
SALE20250092,2025-09-01,P02,C02,18,54.73,923.19
SALE20250093,2025-08-02,P02,C03,5,50.25,243.30
SALE20250094,2025-01-09,P02,C06,16,54.99,866.53
SALE20250095,2025-03-11,P01,C02,14,51.96,750.27
SALE20250096,2025-12-23,P05,C04,20,32.43,606.50
SALE20250097,2025-10-10,P04,C04,12,67.74,774.08
SALE20250098,2025-01-04,P05,C04,8,31.65,270.20
SALE20250099,2025-10-07,P05,C03,2,32.62,71.00
SALE20250100,2025-12-27,P03,C01,19,75.41,1400.81
SALE20250101,2025-03-14,P06,C06,17,31.19,554.66
SALE20250102,2025-05-24,P04,C05,3,69.00,205.71
SALE20250103,2025-05-06,P04,C06,3,68.52,212.29
SALE20250104,2025-10-24,P03,C05,2,74.26,159.95
SALE20250105,2025-01-06,P04,C04,17,68.75,1254.48
SALE20250106,2025-06-19,P04,C03,10,65.08,653.73
SALE20250107,2025-11-02,P06,C03,19,30.13,538.17
SALE20250108,2025-10-24,P02,C05,2,51.41,108.28
SALE20250109,2025-11-16,P01,C03,16,50.02,733.05
SALE20250110,2025-05-23,P03,C02,20,76.65,1415.17
SALE20250111,2025-01-08,P06,C01,20,30.02,556.28
SALE20250112,2025-03-19,P06,C04,12,29.04,378.98
SALE20250113,2025-12-25,P02,C04,6,54.40,333.86
SALE20250114,2025-06-25,P01,C02,20,48.26,1086.57
SALE20250115,2025-09-11,P04,C04,8,69.79,563.54
SALE20250116,2025-03-27,P02,C05,12,51.26,573.85
SALE20250117,2025-03-01,P01,C02,15,49.00,734.66
SALE20250118,2025-09-30,P02,C04,13,50.64,679.03
SALE20250119,2025-08-11,P01,C03,15,49.07,732.15
SALE20250120,2025-09-29,P06,C01,4,30.16,128.94
SALE20250121,2025-08-10,P05,C06,9,31.65,281.98
SALE20250122,2025-02-20,P03,C06,19,76.02,1375.39
SALE20250123,2025-05-04,P06,C06,19,29.81,595.83
SALE20250124,2025-12-13,P06,C02,11,30.26,330.37
SALE20250125,2025-02-04,P01,C04,4,50.92,200.97
SALE20250126,2025-06-29,P02,C06,10,50.05,498.95
SALE20250127,2025-11-14,P01,C01,20,51.67,1031.11
SALE20250128,2025-11-03,P06,C01,4,30.06,109.16
SALE20250129,2025-07-12,P06,C06,19,28.81,599.53
SALE20250130,2025-02-26,P06,C02,9,30.23,256.75
SALE20250131,2025-02-08,P06,C04,9,30.32,282.17
SALE20250132,2025-12-08,P03,C03,6,72.35,468.93
SALE20250133,2025-02-01,P04,C04,11,66.60,825.22
SALE20250134,2025-05-16,P02,C04,3,54.75,157.24
SALE20250135,2025-11-09,P04,C02,16,68.53,1006.48
SALE20250136,2025-08-09,P02,C05,4,53.63,227.33
SALE20250137,2025-02-22,P01,C01,3,48.74,152.11
SALE20250138,2025-08-17,P01,C04,5,47.49,257.59
SALE20250139,2025-01-20,P06,C04,9,29.24,249.09
SALE20250140,2025-07-20,P05,C01,17,33.28,573.67
SALE20250141,2025-09-02,P04,C04,3,64.86,206.39
SALE20250142,2025-12-19,P04,C01,19,71.61,1305.91
SALE20250143,2025-06-20,P06,C03,13,31.23,352.34
SALE20250144,2025-11-28,P01,C03,18,49.19,963.41
SALE20250145,2025-08-24,P03,C06,7,70.59,484.50
SALE20250146,2025-07-16,P06,C02,10,30.93,309.15
SALE20250147,2025-11-19,P06,C03,16,30.15,436.48
SALE20250148,2025-04-08,P02,C01,7,55.11,332.61
SALE20250149,2025-05-03,P04,C04,3,69.23,216.74
SALE20250150,2025-09-13,P05,C04,1,30.96,29.40
SALE20250151,2025-01-22,P04,C01,7,69.39,507.09
SALE20250152,2025-08-23,P06,C05,5,28.96,155.92
SALE20250153,2025-02-06,P01,C06,5,47.59,249.39
SALE20250154,2025-11-13,P01,C02,5,50.65,225.67
SALE20250155,2025-06-07,P01,C04,20,50.45,933.95
SALE20250156,2025-02-24,P01,C04,20,48.59,1059.62
SALE20250157,2025-04-14,P04,C03,13,71.50,856.06
SALE20250158,2025-10-22,P05,C02,11,33.35,380.38
SALE20250159,2025-01-24,P05,C02,11,31.67,325.27
SALE20250160,2025-08-01,P02,C06,12,52.18,636.73
SALE20250161,2025-10-25,P01,C02,4,50.65,211.60
SALE20250162,2025-07-12,P02,C01,16,49.91,769.56
SALE20250163,2025-02-15,P06,C06,19,29.50,608.99
SALE20250164,2025-09-01,P06,C02,7,29.07,193.38
SALE20250165,2025-08-19,P04,C02,6,65.09,418.55
SALE20250166,2025-04-03,P06,C04,20,30.13,648.59
SALE20250167,2025-06-04,P03,C04,1,71.72,74.85
SALE20250168,2025-09-29,P01,C05,12,52.42,643.40
SALE20250169,2025-09-17,P02,C04,7,50.89,351.07
SALE20250170,2025-03-18,P06,C04,16,30.26,445.19
SALE20250171,2025-01-23,P01,C06,12,49.66,574.09
SALE20250172,2025-06-21,P05,C04,2,30.95,59.67
SALE20250173,2025-10-03,P02,C02,1,50.48,52.34
SALE20250174,2025-05-01,P06,C04,19,29.51,574.27
SALE20250175,2025-12-13,P03,C02,4,71.03,285.71
SALE20250176,2025-07-31,P02,C04,8,52.95,384.18
SALE20250177,2025-01-28,P04,C02,7,67.94,518.63
SALE20250178,2025-07-18,P03,C02,15,74.98,1158.80
SALE20250179,2025-05-19,P02,C03,5,52.86,237.93
SALE20250180,2025-05-24,P02,C01,15,50.77,780.98
SALE20250181,2025-06-25,P02,C03,20,54.05,977.93
SALE20250182,2025-11-10,P02,C05,18,50.33,1012.10
SALE20250183,2025-09-25,P04,C02,19,68.00,1289.87
SALE20250184,2025-01-08,P06,C04,8,29.55,226.00
SALE20250185,2025-04-24,P05,C02,19,32.13,664.63
SALE20250186,2025-01-23,P01,C04,17,50.15,770.56
SALE20250187,2025-09-03,P06,C01,15,28.51,445.83
SALE20250188,2025-01-07,P06,C06,14,28.66,453.98
SALE20250189,2025-06-01,P02,C06,3,53.39,142.25
SALE20250190,2025-03-24,P06,C04,19,28.34,593.21
SALE20250191,2025-08-21,P04,C02,13,70.79,831.34
SALE20250192,2025-11-17,P04,C06,1,65.32,73.17
SALE20250193,2025-12-20,P03,C05,2,75.87,141.98
SALE20250194,2025-12-24,P05,C05,19,33.33,651.86
SALE20250195,2025-02-11,P05,C03,2,33.73,64.99
SALE20250196,2025-07-06,P01,C01,13,50.59,632.40
SALE20250197,2025-07-07,P03,C02,18,74.45,1386.58
SALE20250198,2025-04-15,P02,C03,8,53.28,423.33
SALE20250199,2025-10-25,P06,C02,8,30.93,229.45
SALE20250200,2025-09-15,P06,C04,9,29.37,243.89
SALE20250201,2025-08-20,P04,C05,17,68.05,1236.72
SALE20250202,2025-09-30,P06,C05,10,29.36,294.64
SALE20250203,2025-12-11,P06,C01,7,29.62,224.57
SALE20250204,2025-02-11,P04,C02,10,65.36,745.05
SALE20250205,2025-03-26,P03,C01,5,76.77,369.73
SALE20250206,2025-09-24,P06,C01,10,30.29,292.53
SALE20250207,2025-03-09,P04,C03,14,69.24,944.77
SALE20250208,2025-05-30,P02,C01,1,51.09,56.40
SALE20250209,2025-09-24,P06,C03,14,30.21,423.06
SALE20250210,2025-06-17,P04,C05,17,67.88,1239.59
SALE20250211,2025-06-05,P05,C02,10,31.62,302.73
SALE20250212,2025-09-05,P03,C03,2,72.40,137.59
SALE20250213,2025-03-27,P05,C02,18,33.93,558.15
SALE20250214,2025-12-29,P06,C06,5,28.61,138.67
SALE20250215,2025-06-12,P05,C02,15,31.38,462.71
SALE20250216,2025-10-15,P06,C01,11,28.70,358.54
SALE20250217,2025-08-18,P05,C02,18,33.76,560.05
SALE20250218,2025-07-27,P04,C02,15,65.90,1111.34
SALE20250219,2025-10-07,P05,C03,10,31.72,322.31
SALE20250220,2025-10-21,P06,C02,19,31.01,591.09
SALE20250221,2025-06-23,P06,C01,16,28.68,514.10
SALE20250222,2025-10-10,P01,C03,1,51.69,49.01
SALE20250223,2025-08-17,P03,C01,11,75.05,741.56
SALE20250224,2025-10-26,P05,C02,9,31.05,273.85
SALE20250225,2025-08-17,P06,C06,3,29.44,97.74
SALE20250226,2025-09-09,P03,C05,20,70.71,1483.42
SALE20250227,2025-12-08,P03,C04,5,73.46,385.98
SALE20250228,2025-07-17,P03,C01,10,72.58,717.05
SALE20250229,2025-08-17,P05,C01,7,32.22,237.14
SALE20250230,2025-08-01,P04,C03,6,71.46,434.53
SALE20250231,2025-08-06,P06,C04,5,30.04,158.73
SALE20250232,2025-03-15,P02,C03,16,52.63,922.05
SALE20250233,2025-06-21,P01,C05,13,49.54,596.38
SALE20250234,2025-05-20,P04,C02,18,68.71,1219.19
SALE20250235,2025-03-12,P02,C02,13,52.45,653.76
SALE20250236,2025-06-04,P05,C03,16,32.28,524.55
SALE20250237,2025-01-14,P01,C02,9,50.69,431.93
SALE20250238,2025-11-22,P04,C01,10,68.19,671.19
SALE20250239,2025-12-19,P06,C02,1,29.09,27.49
SALE20250240,2025-02-04,P05,C06,12,32.61,395.10
SALE20250241,2025-05-13,P06,C06,16,30.70,521.15
SALE20250242,2025-07-11,P05,C06,19,31.62,556.20
SALE20250243,2025-10-25,P01,C02,11,50.96,545.61
SALE20250244,2025-07-02,P02,C01,9,53.22,459.38
SALE20250245,2025-07-02,P01,C03,10,52.17,502.86
SALE20250246,2025-09-21,P02,C06,6,53.02,331.68
SALE20250247,2025-03-27,P05,C03,11,33.00,379.70
SALE20250248,2025-06-04,P03,C06,12,74.59,816.22
SALE20250249,2025-03-15,P01,C02,17,51.38,812.68
SALE20250250,2025-07-30,P03,C02,4,74.03,279.30
SALE20250251,2025-04-07,P05,C05,17,33.09,588.92
SALE20250252,2025-12-26,P01,C04,15,48.07,812.24
SALE20250253,2025-03-09,P01,C04,12,49.30,577.27
SALE20250254,2025-08-15,P05,C05,11,31.77,333.03
SALE20250255,2025-03-02,P02,C02,5,51.49,272.37
SALE20250256,2025-04-18,P02,C01,14,53.99,763.05
SALE20250257,2025-02-09,P01,C04,14,48.03,635.83
SALE20250258,2025-12-04,P05,C05,2,33.72,64.40
SALE20250259,2025-01-23,P01,C03,1,51.40,52.53
SALE20250260,2025-11-05,P02,C05,7,51.72,344.33
SALE20250261,2025-02-16,P02,C06,9,51.70,514.91
SALE20250262,2025-03-24,P05,C06,20,32.63,614.54
SALE20250263,2025-02-20,P05,C01,17,31.40,519.62
SALE20250264,2025-05-25,P02,C05,1,50.39,57.47
SALE20250265,2025-04-20,P05,C06,16,32.69,504.55
SALE20250266,2025-08-14,P06,C01,6,31.18,190.45
SALE20250267,2025-08-06,P02,C05,8,53.87,412.24
SALE20250268,2025-06-10,P01,C04,4,49.97,200.75
SALE20250269,2025-07-04,P06,C03,18,28.51,559.29
SALE20250270,2025-09-10,P01,C04,10,51.17,495.60
SALE20250271,2025-12-18,P04,C02,18,71.56,1205.72
SALE20250272,2025-08-08,P02,C01,16,51.80,913.77
SALE20250273,2025-01-07,P06,C04,4,29.82,116.53
SALE20250274,2025-12-13,P01,C01,5,50.96,244.69
SALE20250275,2025-02-22,P06,C02,3,28.85,86.82
SALE20250276,2025-04-13,P05,C04,4,32.16,122.68
SALE20250277,2025-09-13,P03,C06,19,75.90,1432.33
SALE20250278,2025-11-26,P04,C03,16,71.32,1128.40
SALE20250279,2025-09-06,P05,C03,5,31.13,170.68
SALE20250280,2025-05-09,P04,C04,8,65.76,560.02
SALE20250281,2025-02-20,P06,C01,3,28.34,89.22
SALE20250282,2025-04-02,P04,C05,11,69.08,698.61
SALE20250283,2025-02-19,P01,C06,17,51.45,895.31
SALE20250284,2025-04-14,P03,C06,16,72.24,1181.69
SALE20250285,2025-06-25,P05,C05,1,30.88,35.33
SALE20250286,2025-08-09,P01,C04,15,49.37,722.04
SALE20250287,2025-08-24,P01,C01,6,51.79,303.34
SALE20250288,2025-06-05,P06,C02,16,29.19,469.40
SALE20250289,2025-07-19,P04,C01,19,69.34,1342.14
SALE20250290,2025-12-17,P05,C05,16,33.55,515.90
SALE20250291,2025-09-17,P01,C04,9,52.34,449.43
SALE20250292,2025-11-12,P06,C03,10,28.35,286.82
SALE20250293,2025-01-24,P02,C03,12,52.94,669.00
SALE20250294,2025-11-17,P03,C04,4,77.64,291.75
SALE20250295,2025-07-30,P03,C01,8,75.10,562.12
SALE20250296,2025-10-31,P01,C06,3,48.06,161.04
SALE20250297,2025-03-28,P01,C05,11,50.78,499.01
SALE20250298,2025-08-05,P05,C05,14,33.03,432.43
SALE20250299,2025-10-29,P01,C03,13,49.10,659.01
SALE20250300,2025-02-20,P04,C01,7,68.27,462.08
SALE20250301,2025-12-08,P03,C02,20,77.47,1420.66
SALE20250302,2025-04-14,P04,C06,3,68.49,218.69
SALE20250303,2025-05-28,P03,C01,10,73.28,813.44
SALE20250304,2025-04-26,P05,C06,3,32.65,101.43
SALE20250305,2025-10-31,P03,C03,3,74.23,224.95
SALE20250306,2025-08-07,P02,C03,3,51.46,162.27
SALE20250307,2025-06-03,P04,C06,18,67.67,1182.64
SALE20250308,2025-05-09,P05,C05,15,32.55,502.68
SALE20250309,2025-01-10,P06,C06,17,29.98,542.44
SALE20250310,2025-04-20,P06,C06,15,30.16,425.54
SALE20250311,2025-11-11,P04,C05,2,67.32,137.11
SALE20250312,2025-03-17,P02,C02,10,52.03,561.13
SALE20250313,2025-02-02,P06,C02,14,29.12,397.09
SALE20250314,2025-03-24,P03,C06,20,72.06,1401.89
SALE20250315,2025-03-18,P02,C01,8,51.51,444.95
SALE20250316,2025-09-06,P05,C04,14,30.90,466.93
SALE20250317,2025-03-23,P03,C02,1,76.25,70.42
SALE20250318,2025-12-04,P05,C02,2,32.35,70.81
SALE20250319,2025-01-11,P01,C01,11,51.83,561.06
SALE20250320,2025-07-28,P03,C06,3,76.51,217.42
SALE20250321,2025-03-13,P02,C01,19,54.77,1044.28
SALE20250322,2025-09-25,P06,C05,17,30.89,480.65
SALE20250323,2025-05-02,P05,C01,11,32.67,344.23
SALE20250324,2025-07-19,P06,C06,8,28.91,258.73
SALE20250325,2025-02-24,P02,C02,9,51.21,466.78
SALE20250326,2025-10-29,P01,C04,18,52.23,877.27
SALE20250327,2025-06-12,P05,C04,16,33.90,537.35
SALE20250328,2025-03-16,P03,C04,12,70.46,945.07
SALE20250329,2025-11-07,P01,C06,2,51.43,103.79
SALE20250330,2025-05-03,P03,C05,13,77.39,925.30
SALE20250331,2025-07-05,P06,C01,18,30.81,574.80
SALE20250332,2025-07-18,P01,C04,9,52.17,431.99
SALE20250333,2025-05-01,P03,C02,6,74.97,480.93
SALE20250334,2025-11-26,P04,C01,9,70.46,659.27
SALE20250335,2025-09-09,P04,C06,14,67.11,1037.00
SALE20250336,2025-08-05,P01,C02,9,49.25,450.48
SALE20250337,2025-11-05,P06,C05,11,28.34,324.19
SALE20250338,2025-01-27,P06,C06,6,30.62,183.15
SALE20250339,2025-03-11,P01,C04,7,49.06,358.91
SALE20250340,2025-02-12,P01,C02,8,52.34,401.23
SALE20250341,2025-11-29,P02,C05,14,51.55,778.02
SALE20250342,2025-09-02,P06,C02,9,30.03,250.26
SALE20250343,2025-06-17,P03,C02,3,71.65,218.20
SALE20250344,2025-07-13,P05,C02,1,33.77,35.30
SALE20250345,2025-11-28,P05,C06,8,33.94,280.29
SALE20250346,2025-04-12,P03,C06,6,74.87,404.02
SALE20250347,2025-11-04,P03,C02,3,71.56,242.34
SALE20250348,2025-10-18,P01,C01,17,52.09,838.81
SALE20250349,2025-08-21,P06,C04,4,28.87,112.44
SALE20250350,2025-05-17,P03,C06,16,73.49,1156.08
SALE20250351,2025-04-16,P05,C02,10,31.39,338.69
SALE20250352,2025-04-03,P04,C02,1,66.62,65.39
SALE20250353,2025-11-13,P04,C02,12,69.25,832.58
SALE20250354,2025-02-13,P01,C04,5,52.36,268.52
SALE20250355,2025-07-23,P06,C02,13,30.45,402.87
SALE20250356,2025-05-12,P01,C01,18,49.15,820.41
SALE20250357,2025-05-01,P04,C03,20,71.44,1484.93
SALE20250358,2025-11-03,P06,C06,2,29.76,53.61
SALE20250359,2025-07-15,P03,C04,12,76.90,822.69
SALE20250360,2025-01-22,P05,C02,9,32.38,272.35
SALE20250361,2025-06-23,P04,C02,3,68.46,197.27
SALE20250362,2025-03-14,P03,C01,11,71.25,739.79
SALE20250363,2025-05-24,P06,C03,14,30.87,398.42
SALE20250364,2025-11-10,P03,C05,11,71.52,803.54
SALE20250365,2025-09-09,P02,C05,15,50.66,717.13
SALE20250366,2025-04-28,P02,C01,16,53.58,799.72
SALE20250367,2025-08-12,P01,C04,2,52.43,98.81
SALE20250368,2025-10-15,P04,C04,16,69.75,1007.37
SALE20250369,2025-03-17,P01,C03,3,48.91,141.08
SALE20250370,2025-03-28,P06,C05,9,30.24,271.14
SALE20250371,2025-04-19,P05,C01,17,31.37,580.20
SALE20250372,2025-02-09,P02,C04,4,50.01,226.27
SALE20250373,2025-12-15,P06,C01,13,31.03,376.97
SALE20250374,2025-02-24,P03,C02,1,76.45,67.80
SALE20250375,2025-12-04,P04,C04,9,64.88,625.82
SALE20250376,2025-01-23,P06,C05,15,30.44,430.62
SALE20250377,2025-10-19,P02,C02,2,51.36,111.33
SALE20250378,2025-01-29,P06,C01,18,29.40,583.90
SALE20250379,2025-07-24,P03,C02,8,76.70,647.06
SALE20250380,2025-02-15,P01,C02,6,49.50,293.25
SALE20250381,2025-11-28,P06,C02,4,30.65,114.21
SALE20250382,2025-06-08,P06,C05,5,28.55,144.56
SALE20250383,2025-07-08,P05,C02,16,32.04,512.74
SALE20250384,2025-05-18,P05,C05,14,32.15,416.42
SALE20250385,2025-07-08,P05,C02,14,31.08,465.46
SALE20250386,2025-09-20,P03,C04,8,75.58,609.48
SALE20250387,2025-09-11,P05,C06,17,32.30,504.97
SALE20250388,2025-02-10,P04,C03,5,69.51,374.30
SALE20250389,2025-06-03,P02,C05,14,50.13,704.94
